,DIVIDENDID,EXDATE,PAYDATE,RECORDDATE,ANNOUNCEDDATE,DIVAMOUNT,TRADINGITEMID,EXCHANGEID,CURRENCYID,DIVFREQTYPEID,DIVIDENDTYPEID,SUPPLEMENTALTYPEID,NETAMOUNT,GROSSAMOUNT,DIVIDENDPAYMENTTYPEID,DIVIDENDPAYMENTTYPENAME,SUPPLEMENTALTYPEID,SUPPLEMENTALTYPENAME
35872,6038109,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.323,60024645,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35873,6038901,2016-06-14,2016-06-17,2016-06-16,,0.1457861,267185975,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35874,6040012,2016-06-14,2016-06-15,2016-06-13,,0.099153,216402434,467.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35875,6038110,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.484,8813334,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35876,6038047,2016-06-14,2016-06-20,2016-06-16,,0.199,327155386,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35877,6038032,2016-06-14,2016-06-20,2016-06-16,,0.537,130910694,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35878,6038111,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.304,8813335,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35879,6038070,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.796,54653965,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35880,6038092,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.447,28800093,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35881,6038101,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.469,8813331,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35882,6038066,2016-06-14,2016-06-20,2016-06-16,,0.481,115208733,104.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35883,6038076,2016-06-14,2016-06-20,2016-06-16,2016-06-10,0.53,33101976,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
35884,6036870,2016-06-09,2016-06-10,2016-06-08,,0.004869,54811375,467.0,160.0,31.0,4,31.0,,,,,31.0,Special dividend
35885,6028875,2016-06-02,2016-06-08,2016-06-06,2016-06-01,0.353094,264695154,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35886,6028876,2016-06-02,2016-06-08,2016-06-06,2016-06-01,0.198339,264695153,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35887,6028877,2016-06-02,2016-06-08,2016-06-06,2016-06-01,0.050964,307534115,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35888,6024296,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.030501,31091219,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35889,6025441,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.12,171997608,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35890,6025958,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.140111,31091218,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35891,6022868,2016-06-01,2016-06-07,2016-06-03,,0.084,81838481,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35892,6025540,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.025003,143773986,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35893,6025953,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.068318,50171976,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35894,6025120,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.40158,33757859,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35895,6026353,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.081347,129555953,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35896,6024292,2016-06-01,2016-06-07,2016-06-03,,0.267273,6179397,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35897,6026415,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0975,33733517,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35898,6023897,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.125449,58767788,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35899,6024300,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.036784,134386232,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35900,6023514,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.011443,253511356,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35901,6025118,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.122936,50171977,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35902,6024302,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1597979,223235667,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35903,6025956,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1258959,31091216,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35904,6024293,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.443615,39599142,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35905,6025123,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.112137,170844643,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35906,6025961,2016-06-01,2016-06-07,2016-06-03,,0.043223,217067187,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35907,6025119,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.228802,37802439,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35908,6024290,2016-06-01,2016-06-07,2016-06-03,,0.081291,205075509,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35909,6025966,2016-06-01,2016-06-07,2016-06-03,,0.030506,252846223,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35910,6023954,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0446,39364561,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35911,6025587,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1068,183593360,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35912,6024699,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.075866,54615849,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35913,6026414,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.292006,33733515,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35914,6026416,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1691779,33733518,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35915,6025122,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.208367,82762933,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35916,6023505,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.224971,31091215,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35917,6023904,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.036638,38019998,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35918,6026354,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.201943,129842779,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35919,6022867,2016-06-01,2016-06-07,2016-06-03,,0.144,81838004,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35920,6024703,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.161856,204729400,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35921,6024702,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.16,36030827,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35922,6024291,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.036057,8056905,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35923,6024294,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.187344,33249511,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35924,6024299,2016-06-01,2016-06-07,2016-06-03,,0.0710989,170947403,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35925,6025121,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.202767,82762932,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35926,6025971,2016-06-01,2016-06-07,2016-06-03,,0.061762,303005876,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35927,6023900,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.187028,39346185,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35928,6025950,2016-06-01,2016-06-07,2016-06-03,,0.254132,195456612,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35929,6025951,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.218163,26337300,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35930,6024764,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0666,254077757,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35931,6024295,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.202304,31091212,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35932,6023501,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.050553,6179399,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35933,6023899,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.0666449,52508829,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35934,6022865,2016-06-01,2016-06-07,2016-06-03,,0.055,207322200,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35935,6023500,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.163443,6179398,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35936,6023831,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.04,91793827,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35937,6023953,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.05,39861115,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35938,6023499,2016-06-01,2016-06-07,2016-06-03,,0.18233,201032159,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35939,6022871,2016-06-01,2016-06-07,2016-06-03,,0.161,81849137,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35940,6023830,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.103,82488217,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35941,6024701,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.1234139,37284813,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35942,6025962,2016-06-01,2016-06-07,2016-06-03,,0.03421,286464012,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35943,6025538,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.154419,37284814,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35944,6026568,2016-06-01,2016-06-07,2016-06-03,,0.037542,316650540,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35945,6023898,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.144095,54616202,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35946,6022864,2016-06-01,2016-06-07,2016-06-03,,0.334,232478035,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35947,6023512,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.225651,248432943,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35948,6023949,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1149,52806878,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35949,6022870,2016-06-01,2016-06-07,2016-06-03,,0.326,81848986,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35950,6026356,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.061396,37284815,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35951,6024707,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0331,111311612,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35952,6025955,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.205161,36796575,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35953,6023504,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.288964,31091214,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35954,6024649,2016-06-01,2016-06-07,2016-06-03,,0.1333339,306410320,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35955,6023951,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.087,111707494,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35956,6024765,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1465,183593359,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35957,6025959,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.176626,33493874,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35958,6026413,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0168,41623261,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35959,6022869,2016-06-01,2016-06-07,2016-06-03,,0.081,81848351,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35960,6024605,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.11,79688207,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35961,6023903,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.09317,209210884,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35962,6023502,2016-06-01,2016-06-07,2016-06-03,,0.0138449,52412536,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35963,6023901,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.041917,83645555,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35964,6022872,2016-06-01,2016-06-07,2016-06-03,,0.237,81849140,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35965,6023907,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0652,111311611,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35966,6024305,2016-06-01,2016-06-07,2016-06-03,,0.0783149,248432944,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35967,6024706,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0885,137396888,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35968,6025075,2016-06-01,2016-06-07,2016-06-03,,0.0890679,276686325,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35969,6023509,2016-06-01,2016-06-07,2016-06-03,,0.269375,285981523,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35970,6026359,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.086847,36869276,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35971,6025957,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.2370879,31091217,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35972,6025952,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.334141,6179386,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35973,6023513,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.2017879,266067423,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35974,6024704,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.026196,143773987,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35975,6025588,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.180728,33733516,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35976,6025742,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.1189,325289736,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35977,6024298,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.031794,170834321,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35978,6023829,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.23713,113635193,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35979,6026412,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.0231,131754819,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35980,6022873,2016-06-01,2016-06-07,2016-06-03,2016-05-27,0.051,309919517,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35981,6023902,2016-06-01,2016-06-09,2016-06-03,2016-05-31,0.1325029,182187071,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35982,6023503,2016-06-01,2016-06-07,2016-06-03,2016-05-31,0.16688,31091213,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35983,6028252,2016-05-31,2016-05-31,2016-05-31,,0.0213027,54849053,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35984,6025700,2016-05-31,2016-05-31,2016-05-31,,0.0274786,54849502,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35985,6031117,2016-05-31,2016-06-01,2016-06-01,,0.0339282,54426106,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35986,6026259,2016-05-31,2016-05-31,2016-05-31,,0.020724,54579633,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35987,6026233,2016-05-31,2016-05-31,2016-05-31,,0.02694,54173442,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35988,6028247,2016-05-31,2016-05-31,2016-05-31,,0.0256715,54845075,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35989,6023815,2016-05-31,2016-05-31,2016-05-31,,0.0555,59691714,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35990,6025706,2016-05-31,2016-05-31,2016-05-31,,0.051816,274567851,467.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35991,6019748,2016-05-26,2016-06-02,2016-05-31,2016-05-25,0.127,272925419,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35992,6019746,2016-05-26,2016-06-02,2016-05-31,2016-05-25,0.12,272925421,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35993,6019747,2016-05-26,2016-06-02,2016-05-31,2016-05-25,0.099,272925420,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35994,6017570,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.195,27666967,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35995,6017574,2016-05-23,2016-05-27,2016-05-25,,0.225,332077449,810.0,160.0,132.0,1,8.0,,,,,8.0,Initial dividend
35996,6017571,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.175,27666968,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35997,6017562,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.16,27666964,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35998,6017578,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.005,256507140,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
35999,6017580,2016-05-23,2016-05-27,2016-05-25,,0.05,240741182,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36000,6017579,2016-05-23,2016-05-27,2016-05-25,,0.035,234672040,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36001,6017561,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.16,27666963,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36002,6017564,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.145,27666965,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36003,6017577,2016-05-23,2016-05-27,2016-05-25,2016-05-20,0.11,306410417,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36004,6015525,2016-05-20,2016-05-31,2016-05-24,,0.15,207420205,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36005,6015537,2016-05-20,2016-05-31,2016-05-24,,0.1275,275971923,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36006,6015526,2016-05-20,2016-05-31,2016-05-24,,0.215,229097696,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36007,6015372,2016-05-20,2016-05-31,2016-05-24,,0.03,315991957,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36008,6015535,2016-05-20,2016-05-31,2016-05-24,,0.11,263962861,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36009,6015532,2016-05-20,2016-05-31,2016-05-24,2016-05-19,0.1021,225219058,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36010,6012008,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.19291,116573031,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36011,6012006,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.095,127855788,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36012,6012011,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.12363,37982827,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36013,6011195,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.06798,38294159,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36014,6011199,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.10748,262924178,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36015,6011196,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.05465,37982789,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36016,6011193,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.06582,37982729,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36017,6012016,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.056,140526469,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36018,6011201,2016-05-13,2016-05-31,2016-05-17,2016-05-12,0.07125,131732248,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36019,6006217,2016-05-06,2016-05-17,2016-05-10,2016-05-05,0.205,204565928,117.0,160.0,2.0,1,1.0,,,2.0,Stock,1.0,Regular cash dividend
36020,6001065,2016-05-03,2016-05-09,2016-05-05,2016-05-02,0.314755,264695154,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36021,6001067,2016-05-03,2016-05-09,2016-05-05,2016-05-02,0.046423,307534115,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36022,6001066,2016-05-03,2016-05-09,2016-05-05,2016-05-02,0.112725,264695153,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36023,5998363,2016-05-02,2016-05-06,2016-05-04,2016-04-29,0.29013,33733515,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36024,5997188,2016-05-02,2016-05-06,2016-05-04,2016-04-29,0.123476,50171977,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36025,5997180,2016-05-02,2016-05-06,2016-05-04,,0.236066,195456612,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36026,5997233,2016-05-02,2016-05-06,2016-05-04,,0.03003,252846223,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36027,5993793,2016-05-02,2016-05-10,2016-05-04,2016-04-29,0.0805779,129555953,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36028,5995988,2016-05-02,2016-05-06,2016-05-04,,0.089,111707494,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36029,5997244,2016-05-02,2016-05-06,2016-05-04,,0.057055,303005876,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36030,5993734,2016-05-02,2016-05-06,2016-05-04,2016-04-28,0.078,81848351,104.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36031,5993810,2016-05-02,2016-05-10,2016-05-04,2016-04-29,0.023907,143773986,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36032,5997178,2016-05-02,2016-05-06,2016-05-04,,0.081291,205075509,810.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36033,5997195,2016-05-02,2016-05-06,2016-05-04,2016-04-29,0.19178,31091212,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36034,5993797,2016-05-02,2016-05-10,2016-05-04,2016-04-29,0.143897,54616202,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36035,5997189,2016-05-02,2016-05-06,2016-05-04,2016-04-29,0.410044,39599142,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36036,5995983,2016-05-02,2016-05-06,2016-05-04,,0.1395,183593359,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
36037,5998366,2016-05-02,2016-05-06,2016-05-04,2016-04-29,0.094459,33733517,117.0,160.0,1.0,1,1.0,,,1.0,Cash,1.0,Regular cash dividend
